X,Y,osm_id,name,place_type,category,text_des,label
31.2445571,30.0306466,2955198827,بنك فيصل الاسلامى,Bank,Bank,"تقع بنك فيصل الاسلامى في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.423166,30.0186963,3223255753,Barclays,Bank,Bank,"تقع Barclays في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2242462,30.0586714,3323245673,Piraeus Bank,Bank,Bank,"تقع Piraeus Bank في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4833764,30.0249878,3371343060,CIB,Bank,Bank,"تقع CIB في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2158919,30.0639251,3450921719,HSBC,Bank,Bank,"تقع HSBC في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.341062,30.0914988,3665763952,Crédit Agricole,Bank,Bank,"تقع Crédit Agricole في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3422818,30.0770775,3665818165,البنك الأهلي المصري,Bank,Bank,"تقع البنك الأهلي المصري في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3376897,30.0574853,3730502357,COMMERCIAL INTERNATIONAL BANK,Bank,Bank,"تقع COMMERCIAL INTERNATIONAL BANK في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2179423,30.0651553,3796781106,البنك الأهلى,Bank,Bank,"تقع البنك الأهلى في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2423949,30.0571632,3905349889,ماكينة صرافة البنك الأهلي,Atm,Bank,"تقع ماكينة صرافة البنك الأهلي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2176645,30.0277543,4261106898,Arab International Bank,Bank,Bank,"تقع Arab International Bank في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3443913,30.0719319,4292369097,بنك الاسكندرية,Bank,Bank,"تقع بنك الاسكندرية في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2819367,30.0702149,4317958954,CIB Bank,Bank,Bank,"تقع CIB Bank في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4230325,30.0186974,4444670689,البنك المصري الخليجي,Bank,Bank,"تقع البنك المصري الخليجي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3196323,30.09581,4579918091,بنك التعمير والاسكان,Bank,Bank,"تقع بنك التعمير والاسكان في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4753859,30.0373786,4612661998,البنك المصرى لتنمية الصادرات فرع ستيلا,Bank,Bank,"تقع البنك المصرى لتنمية الصادرات فرع ستيلا في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.342363,30.082503,4612691301,HSBC,Bank,Bank,"تقع HSBC في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.217463,30.0413958,4612718293,HSBC,Bank,Bank,"تقع HSBC في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4755763,30.0371244,4612718895,SAIB BANK فرع ستلا,Bank,Bank,"تقع SAIB BANK فرع ستلا في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4923531,30.0573919,4612910089,HSBC BANK فرع الرحاب,Bank,Bank,"تقع HSBC BANK فرع الرحاب في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3969617,30.1192392,4621453993,EG BANK البنك المصرى الخليجى فرع المطار,Bank,Bank,"تقع EG BANK البنك المصرى الخليجى فرع المطار في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2220334,30.0403848,4621469790,CAE BANK فرع قصر النيل,Bank,Bank,"تقع CAE BANK فرع قصر النيل في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2216754,30.0577543,4621469792,EDBE BANK البنك المصرى لتنميةالصادرات فرع الزمالك,Bank,Bank,"تقع EDBE BANK البنك المصرى لتنميةالصادرات فرع الزمالك في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3314363,30.0908959,4621469793,EG BANK البنك المصرى الخليجى فرع بيروت,Bank,Bank,"تقع EG BANK البنك المصرى الخليجى فرع بيروت في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2259709,30.0537326,4621470790,نادى الجزيرة,Bank,Bank,"تقع نادى الجزيرة في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2808608,30.0149419,4621497890,HSBC ATM مترو المقطم,Bank,Bank,"تقع HSBC ATM مترو المقطم في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2811865,30.0161194,4621497989,HSBC BANK فرع المقطم,Bank,Bank,"تقع HSBC BANK فرع المقطم في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2180945,30.028062,4621498089,EDBE BANK البنك المصرى لتنمية الصادرات,Bank,Bank,"تقع EDBE BANK البنك المصرى لتنمية الصادرات في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2181021,30.045853,4621498090,HSBC,Bank,Bank,"تقع HSBC في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3758289,30.1017998,4621498091,HSBC,Bank,Bank,"تقع HSBC في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3772219,30.1028339,4621498092,CAE BANK بنك كريدي اجريكول فرع شيراتون,Bank,Bank,"تقع CAE BANK بنك كريدي اجريكول فرع شيراتون في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3399282,30.0970575,4621498094,HSBC,Bank,Bank,"تقع HSBC في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3278442,30.1028947,4621498189,HSBC BANK فرع الحجاز,Bank,Bank,"تقع HSBC BANK فرع الحجاز في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.246668,30.054696,4622036391,البنك المركزي المصري,Bank,Bank,"تقع البنك المركزي المصري في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3437016,30.105897,4627188889,CAE BANK بنك كريدي اجريكول فرع سانت فاتيما,Bank,Bank,"تقع CAE BANK بنك كريدي اجريكول فرع سانت فاتيما في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3439472,30.1143525,4647806391,القطرى,Bank,Bank,"تقع القطرى في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.332021,30.1050034,4657338189,البنك التجارى الدولى,Bank,Bank,"تقع البنك التجارى الدولى في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2416301,30.048579,4688097289,العربي الإفريقي,Bank,Bank,"تقع العربي الإفريقي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2415134,30.048344,4688097389,البنك العربي الإفريقي,Bank,Bank,"تقع البنك العربي الإفريقي في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4201221,30.0167074,4736355921,HSBC BANK فرع التجمع,Bank,Bank,"تقع HSBC BANK فرع التجمع في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3224832,30.0897941,4736356222,HSBC,Bank,Bank,"تقع HSBC في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2258508,30.0237967,4777662825,عوده المنيل,Bank,Bank,"تقع عوده المنيل في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.4088572,29.9962801,4855784921,بنك فرع القطامية غولف التجمع,Bank,Bank,"تقع بنك فرع القطامية غولف التجمع في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.214589,30.0469135,4889545864,البنك الأهلي المصري,Bank,Bank,"تقع البنك الأهلي المصري في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2406131,30.0392946,4959644223,بنك مصر,Bank,Bank,"تقع بنك مصر في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2464846,30.0626867,4959844623,البنك الأهلي المصري,Bank,Bank,"تقع البنك الأهلي المصري في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2230622,30.0198208,4973328026,بنك البركة - فرع المنيل,Bank,Bank,"تقع بنك البركة - فرع المنيل في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.2271571,30.0146046,4973361621,Banque du Caire,Bank,Bank,"تقع Banque du Caire في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.3539089,30.0610037,4992471221,Hsbc bank,Bank,Bank,"تقع Hsbc bank في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
31.335828,30.0794589,5007697422,صيرفة,Bank,Bank,"تقع صيرفة في القاهرة، مصر. نوع المنطقة: بنك. البيانات من :contentReference[oaicite:1]{index=1}.",1
